BHK,Size,City,Bathroom,Area Type,Furnishing Status,Tenant Preferred,Rent,Description,Neighborhood_Overview,Picture_URL,Amenities,Bedrooms,Bathrooms_Airbnb,Property_Type,Room_Type,Price_Airbnb
3,1600,Kolkata,2,Super Area,Unfurnished,Bachelors/Family,30000,"Private *KING* bedroom in 4 bedroom home on the second floor. Located on a quiet street, there are two balconies with great sunlight, large private bedroom with queen bed, closet, dresser, mirror and nightstand for all your clothes and day to day needs. Convenient laundry in basement, stylish common areas, and a brand new kitchen with stainless appliances, gas range, and retro breakfast nook.<br />Bed and linens are brand new and super comfy. Hybrid coil-foam mattress accommodates side/back sleepers.",,https://a0.muscache.com/pictures/hosting/Hosting-1377480167938312156/original/d4bfdde5-044c-4d5e-88f7-a4c92f0c139d.jpeg,"[""Smoke alarm"", ""Kitchen"", ""Wifi"", ""Hot water"", ""Private entrance"", ""Dryer"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Bathtub"", ""Cooking basics"", ""Room-darkening shades"", ""Hot water kettle"", ""Wine glasses"", ""Dedicated workspace"", ""Microwave"", ""Clothing storage"", ""Dining table"", ""Heating"", ""Washer"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Oven"", ""Exterior security cameras on property"", ""Patio or balcony"", ""Essentials"", ""Lock on bedroom door"", ""Laundromat nearby"", ""Free parking on premises"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Free street parking"", ""Coffee maker: pour-over coffee"", ""Keypad"", ""Stove"", ""Private living room""]",1.0,1.0,Private room in rental unit,Private room,
1,300,Kolkata,1,Carpet Area,Semi-Furnished,Bachelors/Family,8000,"Exquisite retreat at Cozy Sunset, mere steps from Albany Medical Hospital and downtown’s vibrant allure. Tailored for discerning professionals, this sophisticated abode blends opulent comfort with unrivaled convenience. Savor proximity to premier dining, boutique shopping, and cultural delights. Secure your splendid sojourn now!",,https://a0.muscache.com/pictures/hosting/Hosting-1379906377578749938/original/3c36cbe9-f34e-4b20-a810-59dfd3bdd5d9.jpeg,"[""Smoke alarm"", ""Kitchen"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Private entrance"", ""Hair dryer"", ""Body soap"", ""TV"", ""Carbon monoxide alarm"", ""Bathtub"", ""Cooking basics"", ""Shampoo"", ""Iron"", ""Room-darkening shades"", ""Hot water kettle"", ""Dedicated workspace"", ""Microwave"", ""Coffee maker: Keurig coffee machine"", ""Clothing storage"", ""Heating"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Oven"", ""Portable fans"", ""Patio or balcony"", ""Air conditioning"", ""Toaster"", ""Coffee"", ""Conditioner"", ""Free parking on premises"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Keypad"", ""Cleaning available during stay"", ""Stove""]",1.0,1.0,Entire rental unit,Entire home/apt,
2,1100,Kolkata,2,Super Area,Semi-Furnished,Bachelors/Family,14000,"Welcome to your cozy Albany retreat! Enjoy a comfortable stay in this well-appointed space, perfect for travelers looking for convenience and relaxation. Your booking includes free parking and a complimentary breakfast to start your day right. Located near shops, restaurants, and downtown Albany, this home offers easy access to local attractions. Whether you’re here for business or leisure, you’ll love the comfort and convenience of this stay. Book now for a relaxing experience!",,https://a0.muscache.com/pictures/hosting/Hosting-1380555997747082021/original/c7b89d83-0e80-4e7c-8cfd-e7a5870f8bfa.jpeg,"[""Smoke alarm"", ""Wifi"", ""Hot water"", ""Body soap"", ""TV"", ""Gym"", ""Bed linens"", ""Bathtub"", ""Dedicated workspace"", ""Clothing storage"", ""Dining table"", ""Heating"", ""Washer"", ""Air conditioning"", ""Coffee"", ""Conditioner"", ""Free parking on premises"", ""Hangers"", ""Free street parking"", ""Fire extinguisher"", ""Bidet""]",1.0,1.0,Room in hotel,Private room,
2,830,Kolkata,1,Super Area,Unfurnished,Bachelors/Family,7200,"Enjoy a comfortable stay in this cozy Albany hotel room with free breakfast and free parking included. Conveniently located, it’s perfect for travelers looking for a relaxing and affordable stay. The room is clean, well-maintained, and offers essential amenities for a pleasant experience. Whether you’re visiting for business or leisure, you’ll appreciate the easy access to local attractions, dining, and shopping. Book now for a hassle-free stay with great perks!",,https://a0.muscache.com/pictures/hosting/Hosting-1381163571420241600/original/988e453a-f0e7-4695-aba4-1d0db36af633.jpeg,"[""Wifi"", ""Shower gel"", ""Hot water"", ""Coffee maker"", ""TV"", ""Bed linens"", ""Bathtub"", ""Cooking basics"", ""Shampoo"", ""Hot water kettle"", ""Dedicated workspace"", ""Clothing storage"", ""Heating"", ""Backyard"", ""Air conditioning"", ""Coffee"", ""Conditioner"", ""Free parking on premises"", ""Hangers"", ""Refrigerator"", ""Fire extinguisher"", ""Cleaning products"", ""Breakfast"", ""Bidet""]",1.0,1.0,Entire rental unit,Entire home/apt,
2,600,Kolkata,2,Carpet Area,Semi-Furnished,Bachelors/Family,7000,Enjoy your stay in a safe 5 star neighborhood close to everything in Albany. Beautiful first floor apartment. Free parking on site in parking lot in rear of home. Also free parking on street if you prefer. This beautiful home is in a great neighborhood and its centralized location makes it easy for you to get around. Get a great breakfast/lunch at Cafe Madison just a few blocks away.  A few minutes walk to St. Peter's Hospital and local shops. Book now for your luxury stay.,,https://a0.muscache.com/pictures/miso/Hosting-1383513241348424944/original/a0ffc8c1-923d-4ab5-b52b-36f715061d2a.jpeg,"[""Smoke alarm"", ""Kitchen"", ""Stainless steel single oven"", ""Housekeeping - available at extra cost"", ""Clothing storage: closet and dresser"", ""Shower gel"", ""Hot water"", ""Private entrance"", ""Hair dryer"", ""Body soap"", ""Carbon monoxide alarm"", ""Bed linens"", ""Theme room"", ""Luggage dropoff allowed"", ""Bathtub"", ""Cooking basics"", ""Ceiling fan"", ""Shampoo"", ""Iron"", ""Room-darkening shades"", ""Hot water kettle"", ""Wine glasses"", ""Dedicated workspace"", ""Microwave"", ""Baking sheet"", ""Dining table"", ""Smart lock"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""75 inch HDTV with Amazon Prime Video, Apple TV, Disney+, Hulu, Netflix, Roku"", ""Portable fans"", ""Exterior security cameras on property"", ""Toaster"", ""Essentials"", ""Coffee"", ""Laundromat nearby"", ""Central heating"", ""First aid kit"", ""Conditioner"", ""Window AC unit"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Blender"", ""Self check-in"", ""Freezer"", ""Free street parking"", ""Stainless steel gas stove"", ""Fire extinguisher"", ""Coffee maker: drip coffee maker, Keurig coffee machine"", ""Cleaning products"", ""Free parking garage on premises \u2013 1 space"", ""Board games"", ""Fast wifi \u2013 365 Mbps"", ""Outlet covers""]",3.0,1.0,Entire rental unit,Entire home/apt,
1,500,Kolkata,2,Super Area,Unfurnished,Bachelors,7000,"Large private queen bedroom in a 4 bedroom, 1 bath unit on the 2nd floor. Two windows make the room bright, and blackout shades help daytime sleepers. This room is in the back of the house, furthest from street traffic, and has a view of the back deck and yard.<br />Brand new medium-firm mattress and new fluffy bedding.<br />Fully stocked kitchen, updated shared bath with character (original clawfoot tub!)<br />Wifi, utilities, linens, and basic cleaning supplies included.",,https://a0.muscache.com/pictures/hosting/Hosting-1383910626115273822/original/5eb2ff9c-5931-4113-91d3-8ffe033eb285.jpeg,"[""Smoke alarm"", ""Kitchen"", ""Wifi"", ""Hot water"", ""Private entrance"", ""Dryer"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Bathtub"", ""Cooking basics"", ""Room-darkening shades"", ""Hot water kettle"", ""Wine glasses"", ""Dedicated workspace"", ""Microwave"", ""Clothing storage"", ""Dining table"", ""Heating"", ""Washer"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Oven"", ""Exterior security cameras on property"", ""Air conditioning"", ""Patio or balcony"", ""Essentials"", ""Lock on bedroom door"", ""Laundromat nearby"", ""Free parking on premises"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Free street parking"", ""Coffee maker: pour-over coffee"", ""Keypad"", ""Stove"", ""Private living room""]",1.0,1.0,Private room in rental unit,Private room,
2,900,Kolkata,1,Carpet Area,Unfurnished,Bachelors/Family,7500,"Stay in a clean, quiet home with 2 friendly housemates. Renovated in 2023, this co-living space offers:<br />	•	Private bedroom (furnished)<br />	•	Shared bathroom<br />	•	Fully furnished common areas<br />	•	Fast Wi-Fi<br />	•	In-home laundry<br />	•	Free driveway parking<br />	•	Shared entry<br /><br />Perfect for short or long stays. Convenient, comfortable, and move-in ready!",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTM5MDE3MTI3MjA2MDMyNDQxMA==/original/0806676e-7fb6-4b1e-9861-a2cad648095e.jpeg,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Body soap"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Luggage dropoff allowed"", ""Bathtub"", ""Cooking basics"", ""Ceiling fan"", ""Shampoo"", ""Iron"", ""Free dryer \u2013 In building"", ""Dedicated workspace"", ""Microwave"", ""Stainless steel induction stove"", ""Dining table"", ""Washer"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Exterior security cameras on property"", ""Air conditioning"", ""Toaster"", ""Essentials"", ""Lock on bedroom door"", ""Shared patio or balcony"", ""Central heating"", ""First aid kit"", ""Conditioner"", ""Free parking on premises"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Free street parking"", ""Fire extinguisher"", ""Cleaning products"", ""Keypad""]",1.0,1.0,Private room in rental unit,Private room,
2,1250,Kolkata,2,Carpet Area,Unfurnished,Family,8500,"Welcome to your cozy Albany retreat! Enjoy a comfortable stay in this well-appointed space, perfect for travelers looking for convenience and relaxation. Your booking includes free parking and a complimentary breakfast to start your day right. Located near shops, restaurants, and downtown Albany, this home offers easy access to local attractions. Whether you’re here for business or leisure, you’ll love the comfort and convenience of this stay. Book now for a relaxing experience.",,https://a0.muscache.com/pictures/hosting/Hosting-1393482542585537728/original/cbfec5e5-a3ff-49e2-a380-bd6d94b89db3.jpeg,"[""Smoke alarm"", ""Wifi"", ""Shower gel"", ""Hot water"", ""TV"", ""Bed linens"", ""Kitchenette"", ""Bathtub"", ""Cooking basics"", ""Shampoo"", ""Hot water kettle"", ""Dedicated workspace"", ""Clothing storage"", ""Heating"", ""Washer"", ""Patio or balcony"", ""Air conditioning"", ""Coffee"", ""Free parking on premises"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Cleaning products"", ""Breakfast"", ""Bidet""]",1.0,1.0,Entire rental unit,Entire home/apt,
2,700,Kolkata,1,Carpet Area,Unfurnished,Bachelors,12000,"Enjoy a comfortable Stay in this cozy Albany hotel room with free breakfast and free parking included. Conveniently located, it’s perfect for travelers looking for a relaxing and affordable stay. The room is clean, well-maintained, and offers essential amenities for a pleasant experience. Whether you’re visiting for business or leisure, you’ll appreciate the easy access to local attractions, dining, and shopping. Book now for a hassle-free stay with great perks.",,https://a0.muscache.com/pictures/hosting/Hosting-1393634713342137582/original/00e0f88f-60a9-4371-ba3b-05bf254d79e6.jpeg,"[""Smoke alarm"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Coffee maker"", ""TV"", ""Bed linens"", ""Bathtub"", ""Cooking basics"", ""Shampoo"", ""Hot water kettle"", ""Dedicated workspace"", ""Clothing storage"", ""Heating"", ""Air conditioning"", ""Coffee"", ""Conditioner"", ""Free parking on premises"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Cleaning products"", ""Breakfast"", ""Bidet""]",1.0,1.0,Entire rental unit,Entire home/apt,
1,850,Kolkata,2,Carpet Area,Unfurnished,Bachelors,8500,"Stay in a clean, quiet home with 2 friendly housemates. Renovated in 2023, this co-living space offers:<br />	•	Private bedroom (furnished)<br />	•	Shared bathroom<br />	•	Fully furnished common areas<br />	•	Fast Wi-Fi<br />	•	In-home laundry<br />	•	Shared entry<br /><br />Perfect for short or long stays. Convenient, comfortable, and move-in ready!",,https://a0.muscache.com/pictures/hosting/Hosting-1393634936904017469/original/f26ba6f0-d7c2-463b-b39e-f981190a30be.jpeg,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Stainless steel single oven"", ""Clothing storage: closet and dresser"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Iron"", ""Free dryer \u2013 In building"", ""Dedicated workspace"", ""Microwave"", ""Stainless steel induction stove"", ""Dining table"", ""Washer"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Exterior security cameras on property"", ""Air conditioning"", ""Toaster"", ""Essentials"", ""Lock on bedroom door"", ""Shared patio or balcony"", ""Central heating"", ""First aid kit"", ""Free parking on premises"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Free street parking"", ""Fire extinguisher"", ""Cleaning products"", ""Keypad""]",1.0,1.0,Private room in home,Private room,
2,550,Kolkata,1,Carpet Area,Unfurnished,Bachelors/Family,9500,"Enjoy a comfortable stay in this cozy Albany hotel room with free breakfast and free parking included. Conveniently located, it’s perfect for travelers looking for a relaxing and affordable stay. The room is clean, well-maintained, and offers essential amenities for a pleasant experience. Whether you’re visiting for business or leisure, you’ll appreciate the easy access to local attractions, dining, and shopping. Book now for a hassle-free stay with great perks!",,https://a0.muscache.com/pictures/hosting/Hosting-1393638070589049592/original/c05ff538-bbd9-4c05-965d-57ae10048544.jpeg,"[""Smoke alarm"", ""Kitchen"", ""Wifi"", ""Shower gel"", ""Hot water"", ""TV"", ""Bed linens"", ""Bathtub"", ""Shampoo"", ""Hot water kettle"", ""Dedicated workspace"", ""Microwave"", ""Clothing storage"", ""Heating"", ""Air conditioning"", ""Outdoor furniture"", ""Conditioner"", ""Free parking on premises"", ""Dishes and silverware"", ""Refrigerator"", ""Free street parking"", ""Breakfast"", ""Bidet""]",1.0,1.0,Entire rental unit,Entire home/apt,
2,550,Kolkata,2,Carpet Area,Furnished,Bachelors/Family,7500,"This is a stripped bare bones room suitable for one person only who is on a budget and looking for a basic accomodation that consist of a bed, TV and AC for comfort.<br /><br />Place is within 2-3 miles of AMC, St. Peter's,  UAlbany, SUNY, College of St. Rose, Washington park, Empire State Plaza, and many other establishments.<br /><br />Only 15 minute ride to the airport !",,https://a0.muscache.com/pictures/hosting/Hosting-1395671676833912969/original/82ffcb8e-1de0-4e47-8c24-9cc3ef174acd.jpeg,"[""Smoke alarm"", ""Kitchen"", ""Wifi"", ""Hot water"", ""Hair dryer"", ""TV"", ""Carbon monoxide alarm"", ""GE refrigerator"", ""Bathtub"", ""Hot water kettle"", ""Microwave"", ""Dining table"", ""Pets allowed"", ""BBQ grill"", ""Exterior security cameras on property"", ""Air conditioning"", ""Laundromat nearby"", ""Lock on bedroom door"", ""Central heating"", ""First aid kit"", ""Dishes and silverware"", ""Coffee maker: drip coffee maker"", ""Fire extinguisher""]",1.0,2.0,Private room in rental unit,Private room,
2,1200,Kolkata,1,Super Area,Unfurnished,Bachelors/Family,12000,"Stay in a clean, quiet home with 2 friendly housemates. Renovated in 2023, this co-living space offers:<br />	•	Private bedroom (furnished)<br />	•	Shared bathroom<br />	•	Fully furnished common areas<br />	•	Fast Wi-Fi<br />	•	In-home laundry<br />	•	off-street parking<br />	•	Shared entry<br /><br />Perfect for short or long stays. Convenient, comfortable, and move-in ready! <br /><br />You will be centrally located 10–15 mins to 3 hospitals, medical centers, downtown Albany, night-life and both shopping malls.",,https://a0.muscache.com/pictures/hosting/Hosting-1396921235971014566/original/99bd41dd-49dc-46b3-a0f3-9310e7e714f7.jpeg,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Dryer"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Luggage dropoff allowed"", ""Bathtub"", ""Cooking basics"", ""Baking sheet"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Clothing storage"", ""Dining table"", ""Heating"", ""Washer"", ""Long term stays allowed"", ""Oven"", ""Exterior security cameras on property"", ""Air conditioning"", ""Toaster"", ""Essentials"", ""Lock on bedroom door"", ""Coffee"", ""Patio or balcony"", ""Free parking on premises"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Freezer"", ""Free street parking"", ""Fire extinguisher"", ""Cleaning products"", ""Keypad"", ""Stove""]",1.0,1.0,Private room in home,Private room,
3,1100,Kolkata,2,Carpet Area,Unfurnished,Bachelors,20000,The whole group will enjoy easy access to everything from this centrally located place.,,https://a0.muscache.com/pictures/hosting/Hosting-1402461183704514588/original/fce0ef68-cc5b-4c7e-94f5-a40776308fd8.jpeg,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Gas stove"", ""Wifi"", ""Hot water"", ""Private entrance"", ""Outdoor dining area"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Bathtub"", ""Cooking basics"", ""Ceiling fan"", ""Room-darkening shades"", ""Microwave"", ""Dining table"", ""Stainless steel oven"", ""Washer"", ""Long term stays allowed"", ""BBQ grill"", ""Radiant heating"", ""Exterior security cameras on property"", ""Air conditioning"", ""First aid kit"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Free street parking"", ""Fire extinguisher"", ""Free dryer \u2013 In unit"", ""Private backyard \u2013 Fully fenced"", ""Cleaning products""]",4.0,1.0,Entire home,Entire home/apt,
2,650,Kolkata,1,Super Area,Semi-Furnished,Bachelors/Family,8500,"Traveling nurses, other working professionals and students welcomed to this beautiful unit in the neighborhood of New Scotland. Private porch and plenty of storage space. One block from St. Rose campus and short walk to buses. Very close to SUNY Albany Campus as well. It is 4 minutes from Albany Medical Center and St Peter Hospitals. Fully furnished and utilities included. No pets allowed. No smoking of any kind in the property nor outside.",,https://a0.muscache.com/pictures/hosting/Hosting-1405327220192978468/original/64dea0ac-bb8f-4383-a71c-92dfd45b1d3e.jpeg,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Wifi"", ""Coffee maker"", ""Outdoor dining area"", ""Carbon monoxide alarm"", ""Bed linens"", ""Iron"", ""Room-darkening shades"", ""Microwave"", ""Clothing storage"", ""Heating"", ""Washer"", ""Oven"", ""BBQ grill"", ""Air conditioning"", ""Lock on bedroom door"", ""First aid kit"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Freezer"", ""Fire extinguisher"", ""Stove""]",1.0,1.0,Private room in home,Private room,
3,1050,Kolkata,2,Carpet Area,Unfurnished,Bachelors,20000,"Stay above it all in this stylish studio perched above Dove + Deer, Albany’s favorite restaurant. Located in historic Center Square, you’re steps from the Capitol, The Egg, and Washington Park. Enjoy a welcome drink and exclusive dining discounts. The studio offers cozy charm with exposed brick, luxe linens, Wi-Fi, and a kitchenette. Perfect for solo travelers or couples wanting a walkable, vibrant neighborhood with unbeatable food and flair.",,https://a0.muscache.com/pictures/hosting/Hosting-1405768102601327206/original/adaca7d0-8855-44c6-bb49-df5c94a83613.jpeg,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Body soap"", ""Outdoor dining area"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Baking sheet"", ""Shampoo"", ""Wine glasses"", ""Dedicated workspace"", ""Microwave"", ""Coffee maker: Keurig coffee machine"", ""Dining table"", ""Washer"", ""Long term stays allowed"", ""Noise decibel monitors on property"", ""Air conditioning"", ""Exterior security cameras on property"", ""Essentials"", ""Toaster"", ""Laundromat nearby"", ""Shared patio or balcony"", ""Single oven"", ""Central heating"", ""First aid kit"", ""Self check-in"", ""Refrigerator"", ""Freezer"", ""Housekeeping available 2 days a week - available at extra cost"", ""Fire extinguisher"", ""Free dryer \u2013 In unit"", ""Paid parking on premises"", ""Cleaning products"", ""Keypad"", ""Stove""]",1.0,,Entire rental unit,Entire home/apt,
2,960,Kolkata,2,Super Area,Semi-Furnished,Bachelors/Family,6000,"Discover a bright, thoughtfully designed basement hideaway just minutes from Albany’s Warehouse District. Enjoy a reclining sofa, 50"" Roku TV, full kitchen with ice-making fridge and dishwasher, and a stylish bathroom with gold finishes and a ring-lit mirror. Remote-controlled A/C and heat, private digital entry, and fast Wi-Fi make it easy to relax. Walk or drive to breweries, downtown venues, and more.",,https://a0.muscache.com/pictures/miso/Hosting-1409646921435856252/original/d9ad43b6-6a66-4d67-860c-f0527c07d296.jpeg,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Private entrance"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Bed linens"", ""Heating - split type ductless system"", ""Cooking basics"", ""50 inch TV with Roku"", ""Shampoo"", ""Wine glasses"", ""Free dryer \u2013 In building"", ""Microwave"", ""Coffee maker: Keurig coffee machine"", ""Dining table"", ""Electric stove"", ""AC - split type ductless system"", ""Exterior security cameras on property"", ""Conditioner"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Free washer \u2013 In building"", ""Free street parking"", ""Fire extinguisher"", ""Keypad"", ""Clothing storage: walk-in closet""]",1.0,1.0,Entire rental unit,Entire home/apt,
2,650,Kolkata,2,Carpet Area,Unfurnished,Bachelors/Family,5500,"Welcome to your cozy home in the heart of Albany’s vibrant Lark St neighborhood! Tucked into the basement level of a historic building, this stylish one-bedroom apartment blends vintage character with modern comfort. Find a beautifully preserved original farmhouse wooden kitchen, a hotel-quality king-size bed. <br /><br />The living area offers a comfortable space to relax and private garden<br /><br />This apt is your gateway to Albany’s most walkable neighborhood to Washington Park, Capitol buildings, and more",,https://a0.muscache.com/pictures/hosting/Hosting-1417680000016844686/original/4f5c27c8-136a-4953-bee6-9e51d4d185a5.jpeg,"[""BBQ grill"", ""Smoke alarm"", ""Kitchen"", ""Bathtub"", ""Shampoo"", ""Fire extinguisher"", ""Wifi"", ""Shower gel"", ""Carbon monoxide alarm"", ""Hot water"", ""Hair dryer"", ""Body soap"", ""Heating"", ""First aid kit"", ""Outdoor dining area"", ""TV"", ""Free parking on premises"", ""Washer""]",1.0,1.0,Entire rental unit,Entire home/apt,
1,550,Kolkata,1,Super Area,Semi-Furnished,Bachelors/Family,7000,"The whole group will enjoy easy access to everything from this centrally located place. The Red Brick House is a newly renovated, 4 stories/3000sq ft space with 4be/3.5ba and walking distance to Downtown Albany's top attractions.<br /><br />Amenities included:<br />✔ Game Room<br />✔ Hot Tub<br />✔ Private Yard w/ BBQ and Outdoor Games<br />✔ Fully Equipped Kitchen<br />✔ High-Speed Wifi<br />✔ Free Parking (up too 3 vehicles)<br />✔ Office & Exercise Equipment<br />✔ Washer/Dryer & AC<br />✔ Mini-crib & Baby Accessories",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTQyOTk5NzM5MDM4MzY3OTk3Mg==/original/838f7b2f-cc19-4b3e-bf48-20aad0cde67d.jpeg,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Coffee maker"", ""Hair dryer"", ""Body soap"", ""Outdoor dining area"", ""Dryer"", ""Carbon monoxide alarm"", ""Bed linens"", ""Hot tub - available all year, open 24 hours"", ""Bathtub"", ""Cooking basics"", ""Ceiling fan"", ""Shampoo"", ""Iron"", ""Room-darkening shades"", ""Hot water kettle"", ""Wine glasses"", ""Dedicated workspace"", ""Microwave"", ""Baking sheet"", ""Clothing storage"", ""Dining table"", ""Heating"", ""65 inch HDTV with Roku"", ""Exercise equipment"", ""Washer"", ""Smart lock"", ""Extra pillows and blankets"", ""Rice maker"", ""Pets allowed"", ""Oven"", ""EV charger - level 2"", ""BBQ grill"", ""Long term stays allowed"", ""Crib - always at the listing"", ""Backyard"", ""Exterior security cameras on property"", ""Air conditioning"", ""Folding or convertible high chair - always at the listing"", ""Essentials"", ""Toaster"", ""Coffee"", ""Books and reading material"", ""First aid kit"", ""Arcade games"", ""Baby bath"", ""Conditioner"", ""Barbecue utensils"", ""Dishes and silverware"", ""Free parking on premises"", ""Hangers"", ""Refrigerator"", ""Blender"", ""Self check-in"", ""Freezer"", ""Free street parking"", ""Fire extinguisher"", ""Cleaning products"", ""Board games"", ""Stove""]",4.0,3.5,Entire home,Entire home/apt,
2,500,Kolkata,2,Super Area,Semi-Furnished,Bachelors/Family,7000,"This elegant apartment on the ground floor of an historic 3-story brick row house in the heart of downtown Albany NY, opens to a beautifully appointed living/dining area, has a full kitchen, 2 spacious bedrooms, and a full bath. The fully-equipped kitchen opens to a comfortable living/dining area. This cozy, modern space offers fast wifi, streaming services, plush bedding, full bath, in-unit washer and dryer, and is just steps from Café Capriccio. Please click on photos for more information.",,https://a0.muscache.com/pictures/hosting/Hosting-1430417055174000914/original/dccf9b9a-7bd7-443a-a2d3-8ace18476f6c.jpeg,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Clothing storage: closet and dresser"", ""Gas stove"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Hair dryer"", ""Body soap"", ""TV"", ""Bed linens"", ""Bathtub"", ""Cooking basics"", ""Ceiling fan"", ""Shampoo"", ""Iron"", ""Room-darkening shades"", ""Hot water kettle"", ""Wine glasses"", ""Microwave"", ""Coffee maker: Keurig coffee machine"", ""Dining table"", ""Washer"", ""Air conditioning"", ""Toaster"", ""Coffee"", ""Laundromat nearby"", ""Single oven"", ""Books and reading material"", ""Central heating"", ""Conditioner"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Freezer"", ""Free street parking"", ""Paid parking lot off premises"", ""Free dryer \u2013 In unit"", ""Cleaning products""]",2.0,1.0,Entire rental unit,Entire home/apt,
1,450,Kolkata,1,Super Area,Unfurnished,Family,6500,"Unique and tranquil apartment with easy access to everything Albany has to offer. This centrally-located, high ceiling apartment downtown is just a few minutes walk to the Palace Theatre, McGeary’s Pub, 677 Prime Steakhouse, The Olde English Pub, Empire Live, Albany Skywalk, Albany Pump Station, Albany City Hall, MVP Arena, City Hall, NYS Capitol etc..",,https://a0.muscache.com/pictures/hosting/Hosting-1432823196473666155/original/2b4ec5f1-42d9-4094-93b1-0740e59a6e8a.jpeg,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Indoor fireplace"", ""Carbon monoxide alarm"", ""Ceiling fan"", ""Shampoo"", ""Room-darkening shades"", ""Microwave"", ""Dining table"", ""Dryer \u2013\u00a0In unit"", ""Washer \u2013\u00a0In unit"", ""Long term stays allowed"", ""Air conditioning"", ""First aid kit"", ""TV with Roku"", ""Conditioner"", ""Dishes and silverware"", ""Free street parking"", ""Fire extinguisher"", ""Cleaning products""]",1.0,1.0,Entire rental unit,Entire home/apt,
